cluster_id,auto_label,last_log_count,forecast_log_count,predicted_growth,last_date
453,"camera, stereoscopic, image, apparatus, method",4.078,3.821,-0.257,2025-10-01
10,"electrochromic, devices, device, electrochromic devices, electrochromic device",2.708,2.449,-0.259,2025-10-01
2077,"prostate, cancer, prostate cancer, method, gene",2.197,1.939,-0.259,2025-10-01
277,"washing, washing machine, machine, device, washer",4.554,4.295,-0.259,2025-10-01
1892,"unclonable, function, physically unclonable, physically, unclonable function",2.565,2.305,-0.26,2025-10-01
1616,"transfer, apparatus, method, transfer apparatus, intermediate transfer",2.89,2.63,-0.26,2025-10-01
1885,"ear, earphone, device, headphone, assembly",4.431,4.17,-0.261,2025-10-01
1639,"encoder, method, method encoder, encoder decoder, decoder",2.639,2.377,-0.262,2025-10-01
1502,"reality, augmented, augmented reality, method, apparatus",4.682,4.42,-0.262,2025-10-01
1496,"anomaly, detection, anomaly detection, detecting, systems",4.477,4.214,-0.263,2025-10-01
218,"battery, method, charging, charger, apparatus",3.526,3.262,-0.264,2025-10-01
2080,"learning, machine, machine learning, data, predictive",4.691,4.423,-0.268,2025-10-01
1959,"acoustic, resonator, acoustic resonator, wave, acoustic wave",2.197,1.927,-0.27,2025-10-01
1196,"load, method, device, control, engine",1.386,1.115,-0.271,2025-10-01
2166,"control, method, control method, device, control device",3.807,3.535,-0.272,2025-10-01
600,"testing, test, method, integrated, circuit",3.638,3.365,-0.273,2025-10-01
1242,"image, medical, images, data, medical image",3.761,3.489,-0.273,2025-10-01
262,"catheter, distal, delivery, wire, having",4.174,3.9,-0.274,2025-10-01
1687,"heat, pump, heat pump, pump heat, method",3.367,3.093,-0.274,2025-10-01
451,"display, panel, flat panel, flat, panel display",4.443,4.168,-0.275,2025-10-01
1955,"lid, container, container lid, lid container, containers",2.996,2.721,-0.275,2025-10-01
929,"encryption, method, apparatus, key, encryption decryption",5.011,4.736,-0.275,2025-10-01
1979,"cell, method, apparatus, wireless, communication",3.85,3.575,-0.275,2025-10-01
1358,"channel, quality, channel quality, method, wireless",4.19,3.91,-0.279,2025-10-01
2327,"display, module, display module, device, module display",3.871,3.591,-0.28,2025-10-01
2386,"anatomical, method, structures, anatomical structures, structure",2.303,2.021,-0.281,2025-10-01
2328,"patient, apparatus, support, patient support, support apparatus",2.565,2.284,-0.281,2025-10-01
2349,"vehicle, monitoring, vehicle monitoring, monitoring vehicle, device",2.708,2.424,-0.284,2025-10-01
703,"web, method, page, web page, content",3.97,3.686,-0.284,2025-10-01
1389,"maintenance, method, systems, maintenance information, information",2.639,2.354,-0.285,2025-10-01
1241,"lens, drive, device, lens drive, actuator",3.85,3.564,-0.286,2025-10-01
797,"method, assay, assays, throughput, high throughput",2.303,2.016,-0.286,2025-10-01
1817,"display, eye, near eye, near, eye display",2.565,2.278,-0.287,2025-10-01
58,"image, apparatus, reading, reading apparatus, image reading",4.344,4.057,-0.287,2025-10-01
323,"window, vehicle, vehicle window, device, apparatus",4.205,3.917,-0.288,2025-10-01
1727,"wearable, device, bracelet, watch, wearable computing",4.174,3.883,-0.291,2025-10-01
499,"filter, filtration, filters, device, apparatus",4.234,3.942,-0.292,2025-10-01
1512,"power, module, power module, module power, supply",3.871,3.58,-0.292,2025-10-01
1400,"lighting, control, method, light, lighting method",4.489,4.195,-0.293,2025-10-01
1139,"payment, method, electronic, transaction, processing",3.807,3.513,-0.294,2025-10-01
1750,"light, light emitting, emitting, module, emitting module",1.792,1.496,-0.295,2025-10-01
2423,"access, control, management, access control, method",3.829,3.533,-0.296,2025-10-01
1270,"magnetic, tunnel, layer, tunneling, magnetic tunnel",2.079,1.783,-0.296,2025-10-01
555,"plasma, processing, plasma processing, apparatus, method",3.258,2.96,-0.298,2025-10-01
2206,"station, base station, base, communication, method",3.807,3.506,-0.3,2025-10-01
977,"display, light, light emitting, emitting, device",4.644,4.344,-0.301,2025-10-01
2396,"display, device, display device, having, device having",2.565,2.262,-0.303,2025-10-01
2065,"control, device, method, control device, device control",2.565,2.261,-0.304,2025-10-01
1890,"memory, dimensional, device, memory device, semiconductor",4.22,3.914,-0.305,2025-10-01
2003,"display, array, array substrate, substrate, method",3.807,3.499,-0.308,2025-10-01
2365,"digital, twin, digital twin, model, industrial",2.996,2.686,-0.31,2025-10-01
2416,"phase, reference, tracking, tracking reference, signal",1.792,1.48,-0.311,2025-10-01
2307,"data, transmission, method, data transmission, transmission method",3.638,3.327,-0.311,2025-10-01
969,"display, method, device, display device, manufacturing",4.394,4.084,-0.311,2025-10-01
1985,"display, display apparatus, apparatus, apparatus display, prism module",4.644,4.332,-0.313,2025-10-01
1620,"crimping, terminal, crimp, tool, crimping tool",1.386,1.071,-0.315,2025-10-01
2081,"threat, method, cyber, security, systems",4.007,3.693,-0.315,2025-10-01
1726,"reel, fishing, fishing reel, spinning, spinning reel",3.434,3.115,-0.318,2025-10-01
2358,"video, decoding, method, apparatus, encoding",3.296,2.977,-0.319,2025-10-01
1221,"printed, flexible, circuit, flexible printed, printed circuit",2.303,1.982,-0.321,2025-10-01
753,"method, apparatus, sound, audio, device",4.762,4.441,-0.322,2025-10-01
1919,"method, manufacturing, structure, structural, structural element",2.89,2.568,-0.323,2025-10-01
2272,"container, method, container method, reinforced, containers",4.111,3.786,-0.324,2025-10-01
1009,"transmission, automatic transmission, method, automatic, control",2.079,1.755,-0.325,2025-10-01
2129,"phishing, methods, detection, systems, phishing attacks",2.398,2.072,-0.326,2025-10-01
2406,"sintered, method, sintering, component, sintered component",2.398,2.07,-0.328,2025-10-01
205,"cooking, apparatus, cooking apparatus, food, device",3.689,3.36,-0.329,2025-10-01
1552,"mobile, terminal, method, communication, mobile communication",1.609,1.28,-0.329,2025-10-01
280,"lubricant, oil, lubricating, composition, lubrication",3.258,2.928,-0.33,2025-10-01
216,"inhaler, inhalation, device, apparatus, metered",3.135,2.806,-0.33,2025-10-01
2330,"contact, lens, contact lens, lenses, contact lenses",2.708,2.372,-0.336,2025-10-01
1329,"cochlear, implant, cochlear implant, electrode, electrode array",1.946,1.609,-0.337,2025-10-01
88,"urinary, bladder, device, incontinence, urine",1.386,1.049,-0.338,2025-10-01
763,"motor, control, method, motor control, driving",2.565,2.226,-0.339,2025-10-01
2020,"battery, electrolyte, nonaqueous, secondary, nonaqueous electrolyte",1.792,1.452,-0.34,2025-10-01
1895,"microneedle, array, device, microneedle array, microneedle device",2.565,2.224,-0.341,2025-10-01
587,"surge, protector, surge protector, protection, electrical",2.996,2.653,-0.343,2025-10-01
1957,"metal, organic, metal organic, organic frameworks, frameworks",2.639,2.295,-0.344,2025-10-01
1477,"uplink, method, communication, channel, apparatus",4.804,4.461,-0.344,2025-10-01
1505,"communication, communications, communications communication, communication communication, communications communications",4.06,3.716,-0.345,2025-10-01
1924,"dental, method, manufacturing, restoration, model",4.868,4.517,-0.351,2025-10-01
557,"compositions, herbicidal, pesticidal, pesticides, insecticidal",1.946,1.595,-0.351,2025-10-01
1435,"access, random, random access, method, communication",4.205,3.854,-0.351,2025-10-01
1907,"bioreactor, use, bioreactors, methods, method",2.996,2.642,-0.354,2025-10-01
2412,"fusion, sensor, sensor fusion, data, data fusion",3.526,3.172,-0.354,2025-10-01
1603,"avalanche, photodiode, avalanche photodiode, method, diode",1.609,1.254,-0.355,2025-10-01
1005,"quantum, method, quantum information, information processing, processing",5.273,4.916,-0.357,2025-10-01
1655,"sheath, method, expandable, use, access",2.944,2.586,-0.358,2025-10-01
1878,"reception, discontinuous, discontinuous reception, method, wireless",2.485,2.125,-0.36,2025-10-01
1539,"illumination, apparatus, device, method, illumination apparatus",2.398,2.035,-0.362,2025-10-01
2397,"devices, microelectronic, microelectronic devices, related, methods",2.197,1.835,-0.363,2025-10-01
2224,"fluorescence, method, fluorescent, methods, image",2.485,2.119,-0.366,2025-10-01
2037,"luggage, suitcase, baggage, item, luggage item",1.609,1.242,-0.367,2025-10-01
1003,"memory, method, apparatus, management, circuit",4.754,4.383,-0.371,2025-10-01
2076,"memory, memory memory, windows memory, windows, storage windows",2.485,2.113,-0.372,2025-10-01
2304,"vehicle, control, vehicle control, medium, method",3.401,3.027,-0.374,2025-10-01
1154,"garbage, method, collection, garbage collection, apparatus",2.565,2.188,-0.377,2025-10-01
1923,"device, method, treatment, fistula, aneurysm",2.079,1.701,-0.378,2025-10-01
34,"honeycomb, method, body, honeycomb body, structure method",2.197,1.818,-0.379,2025-10-01
142,"magnetic, disk, magnetic disk, head, drive",2.079,1.699,-0.38,2025-10-01
463,"impeller, centrifuge, centrifugal, pump, method",1.609,1.229,-0.381,2025-10-01
2147,"spinal, methods, method, spine, implant",4.511,4.13,-0.381,2025-10-01
2380,"pcie, express, pci, method, interface",2.485,2.098,-0.387,2025-10-01
619,"antenna, method, array, apparatus, antennas",5.278,4.89,-0.388,2025-10-01
1736,"blower, apparatus, air, blower apparatus, method",2.565,2.177,-0.388,2025-10-01
2031,"adhesive, composition, adhesive composition, adhesives, pressure",4.477,4.089,-0.389,2025-10-01
1763,"substrate, component, electronic, built, method",4.673,4.283,-0.39,2025-10-01
1573,"semiconductor, die, semiconductor die, method, semiconductor device",2.398,2.007,-0.391,2025-10-01
1901,"end, end effector, effector, robotic, effector robotic",2.639,2.244,-0.395,2025-10-01
652,"method, money, device, currency, banknotes",1.386,0.992,-0.395,2025-10-01
2320,"processing, method, device, processing device, program",2.303,1.906,-0.396,2025-10-01
968,"display, driving, method, circuit, device",4.796,4.398,-0.398,2025-10-01
1851,"device, methods, thrombectomy, embolization, filter",1.946,1.539,-0.407,2025-10-01
967,"headrest, seat, vehicle, vehicle headrest, headrest vehicle",2.485,2.077,-0.408,2025-10-01
2275,"milk, dairy, method, producing, methods",2.773,2.357,-0.415,2025-10-01
1575,"wind, turbine, wind turbine, method, generator",4.477,4.058,-0.419,2025-10-01
267,"filter, resonator, tuning, dielectric, resonance",2.944,2.524,-0.42,2025-10-01
2378,"information, processing, information processing, device, processing device",1.946,1.517,-0.429,2025-10-01
1921,"lidar, detection, method, ranging, lidar method",4.673,4.244,-0.429,2025-10-01
1316,"inverter, inverter inverter, method, circuit, ended",2.944,2.512,-0.432,2025-10-01
2177,"assembly, display, screen, display assembly, screen assembly",2.303,1.869,-0.434,2025-10-01
125,"scroll, compressor, scroll compressor, compressor scroll, having",2.639,2.205,-0.434,2025-10-01
1047,"multiplexer, circuit, speed, data, multiplexer multiplexer",2.197,1.762,-0.436,2025-10-01
687,"storage, data, access, method, data storage",3.091,2.653,-0.438,2025-10-01
733,"rod, connecting, connecting rod, tie rod, tie",1.609,1.171,-0.439,2025-10-01
1551,"terminal, method, device, control, terminal method",1.609,1.165,-0.444,2025-10-01
1558,"hemostatic, hemostasis, methods, compositions, devices",2.398,1.95,-0.447,2025-10-01
752,"tailgate, truck, assembly, tailgate assembly, apparatus",2.197,1.75,-0.447,2025-10-01
2360,"vacuum, refrigerator, vacuum adiabatic, adiabatic, adiabatic body",1.386,0.938,-0.448,2025-10-01
1690,"probiotic, lactobacillus, use, strains, composition",4.605,4.149,-0.456,2025-10-01
918,"induction, heating, induction heating, apparatus, heating apparatus",2.565,2.107,-0.458,2025-10-01
1874,"power, converter, power converter, converter power, thereof",2.197,1.735,-0.462,2025-10-01
62,"bubble, method, bubbler, device, forming",2.639,2.176,-0.463,2025-10-01
2210,"prediction, video, coding, video coding, intra",3.892,3.421,-0.47,2025-10-01
2170,"motor, electric, electric motor, motor electric, direct",1.946,1.474,-0.471,2025-10-01
1365,"semiconductor, circuit, integrated, integrated circuit, semiconductor integrated",2.303,1.831,-0.471,2025-10-01
749,"meter, metering, electricity, electricity meter, power",2.079,1.605,-0.474,2025-10-01
2338,"exosomes, derived, method, exosome, derived exosomes",2.565,2.089,-0.476,2025-10-01
1636,"sleeve, method, retainer, retaining, apparatus",2.197,1.721,-0.476,2025-10-01
2117,"spoofing, detection, spoofing detection, systems methods, methods",1.792,1.307,-0.485,2025-10-01
712,"memory, method, addressable, content addressable, apparatus",1.792,1.302,-0.49,2025-10-01
1202,"gan, method, substrate, semiconductor, based",2.303,1.812,-0.49,2025-10-01
1830,"additive, manufacturing, additive manufacturing, method, using",4.7,4.21,-0.491,2025-10-01
1915,"analysis, method, device, analysis method, analysis device",3.258,2.767,-0.491,2025-10-01
1758,"carbon, fiber, carbon fiber, method, fibers",2.079,1.587,-0.493,2025-10-01
2341,"pressure, wound, negative pressure, negative, pressure wound",2.708,2.213,-0.495,2025-10-01
2030,"transmission, power, power transmission, transmission device, device",2.197,1.703,-0.495,2025-10-01
2382,"estimation, method, device, estimating, state",2.89,2.396,-0.495,2025-10-01
1528,"hose, fitting, method, hose fitting, low",1.792,1.293,-0.498,2025-10-01
2181,"renal, kidney, disease, treating, methods",2.197,1.7,-0.498,2025-10-01
816,"buffer, fifo, method, data, buffers",2.079,1.581,-0.499,2025-10-01
2287,"edge, edge computing, computing, network, access",4.143,3.644,-0.499,2025-10-01
853,"wheelchair, wheelchair wheelchair, support, restraint, assembly",2.639,2.138,-0.501,2025-10-01
1063,"data, stream, method, streams, data stream",2.197,1.695,-0.502,2025-10-01
2310,"mask, respiratory, respiratory mask, respirator, air",2.89,2.388,-0.503,2025-10-01
2143,"laser, surgery, eye, eye surgery, laser eye",2.303,1.8,-0.503,2025-10-01
1368,"button, device, electronic device, electronic, assembly",2.197,1.689,-0.508,2025-10-01
1785,"vulnerabilities, vulnerability, computer, applications, security",2.89,2.38,-0.511,2025-10-01
2243,"separator, electrochemical, electrode, comprising, element",2.485,1.971,-0.513,2025-10-01
2235,"optical, device, optical device, device optical, display",2.996,2.481,-0.514,2025-10-01
200,"endoscope, endoscope endoscope, variable, endoscopic, apparatus",4.956,4.44,-0.516,2025-10-01
36,"cigarette, smoke, apparatus, tobacco, method",4.317,3.801,-0.517,2025-10-01
2387,"images, pathology, systems, systems methods, methods",2.833,2.314,-0.519,2025-10-01
1796,"injector, auto injector, auto, injector auto, end",2.944,2.424,-0.52,2025-10-01
1519,"steering, device, vehicle, apparatus, steering apparatus",5.226,4.704,-0.522,2025-10-01
374,"toner, image, method, apparatus, electrostatic",2.485,1.955,-0.53,2025-10-01
1548,"information, display, information display, method, apparatus",2.639,2.108,-0.531,2025-10-01
2221,"communication, communication communication, communications, communication systems, systems",2.303,1.77,-0.532,2025-10-01
1721,"photoacoustic, apparatus, imaging, methods, photoacoustic imaging",1.792,1.258,-0.534,2025-10-01
1829,"head, headgear, neck, support, headwear",2.485,1.949,-0.536,2025-10-01
1998,"sleep, method, device, methods, monitoring",2.639,2.103,-0.536,2025-10-01
1908,"laundry, apparatus, treating, treating apparatus, laundry treating",2.565,2.027,-0.538,2025-10-01
1474,"power, uplink, control, power control, uplink power",1.609,1.07,-0.539,2025-10-01
2183,"vehicle, autonomous, autonomous vehicle, driving, control",4.585,4.046,-0.539,2025-10-01
1170,"shape, memory, shape memory, memory alloy, alloy",2.197,1.654,-0.544,2025-10-01
1951,"sim, method, m2m, device, network",2.197,1.645,-0.552,2025-10-01
808,"silicone, compositions, silicone composition, silicone compositions, composition",2.89,2.337,-0.553,2025-10-01
827,"inbred, line, maize line, inbred maize, maize",4.174,3.612,-0.563,2025-10-01
1806,"memory, magnetic, magnetic memory, method, device",2.708,2.143,-0.565,2025-10-01
1631,"light, sensor, ambient light, ambient, method",1.099,0.533,-0.566,2025-10-01
602,"power, supply, power supply, apparatus, supply apparatus",3.219,2.65,-0.568,2025-10-01
1532,"tenant, multi, multi tenant, database, method",2.485,1.917,-0.568,2025-10-01
1717,"turf, synthetic, artificial, method, artificial turf",1.792,1.22,-0.572,2025-10-01
2285,"ue, method, communication, wireless communication, wireless",2.079,1.508,-0.572,2025-10-01
2100,"battery, battery battery, device battery, device, battery device",2.303,1.731,-0.572,2025-10-01
2329,"lens, assembly, lens assembly, optical, imaging lens",2.197,1.62,-0.577,2025-10-01
1366,"waterproof, device, electronic, device waterproof, electronic device",2.398,1.82,-0.577,2025-10-01
2149,"interior, vehicle, component, vehicle interior, interior component",2.303,1.724,-0.578,2025-10-01
1,"semiconductor, device, semiconductor device, method, device semiconductor",5.198,4.619,-0.58,2025-10-01
2363,"ransomware, detection, ransomware detection, method, lateral",2.833,2.253,-0.58,2025-10-01
1083,"device, semiconductor, semiconductor device, device semiconductor, structure semiconductor",2.565,1.984,-0.581,2025-10-01
1315,"power, power factor, factor, factor correction, correction",1.946,1.363,-0.583,2025-10-01
2292,"communication, sidelink, method, wireless communication, wireless",4.71,4.122,-0.587,2025-10-01
2258,"air, quality, air quality, monitoring, pollution",2.303,1.713,-0.589,2025-10-01
328,"method, wall, structure, construction, concrete",2.565,1.975,-0.59,2025-10-01
1011,"feeder, bird, bird feeder, squirrel, feeder bird",2.944,2.353,-0.592,2025-10-01
245,"surgical, instrument, device, method, retractor",3.135,2.543,-0.593,2025-10-01
1876,"data, sensor, sensor data, processing, systems",2.708,2.115,-0.593,2025-10-01
579,"corrosion, inhibitors, resistant, method, inhibiting",3.045,2.45,-0.594,2025-10-01
2295,"resource, method, apparatus, method apparatus, resource allocation",3.219,2.624,-0.595,2025-10-01
1169,"maize, variety, maize variety, maize line, inbred maize",4.419,3.824,-0.595,2025-10-01
1810,"display, panel, device, display panel, panel display",4.543,3.948,-0.595,2025-10-01
2236,"tiles, tile, leveling, method, aligning",1.946,1.349,-0.597,2025-10-01
2039,"vehicle, security, vehicles, method, systems",2.639,2.041,-0.598,2025-10-01
2425,"uplink, grant, grant free, free, transmission",2.639,2.038,-0.601,2025-10-01
2398,"light, light detection, detection, method, device",2.398,1.796,-0.602,2025-10-01
2160,"milling, machine, milling machine, method, material",2.197,1.594,-0.603,2025-10-01
1611,"apparatus, methods, method, associated methods, apparatus associated",2.197,1.593,-0.604,2025-10-01
1918,"apparatus, cleaning, cleaning apparatus, surface cleaning, surface",2.197,1.587,-0.61,2025-10-01
2414,"reinforcement, learning, reinforcement learning, using, deep",2.708,2.096,-0.612,2025-10-01
2429,"memory, power, device, memory device, power management",1.792,1.177,-0.615,2025-10-01
2225,"therapy, method, photodynamic therapy, photodynamic, phototherapy",2.565,1.95,-0.615,2025-10-01
1936,"wellbore, method, methods, apparatus, method completing",2.565,1.949,-0.615,2025-10-01
642,"bipolar, transistor, bipolar transistor, method, junction",2.303,1.685,-0.617,2025-10-01
2334,"battery, vehicle, cell, vehicle battery, battery cell",4.963,4.344,-0.619,2025-10-01
1332,"container, dispenser, method, bottle, filling",2.303,1.68,-0.622,2025-10-01
1760,"seat, child, safety, safety seat, child safety",2.079,1.449,-0.63,2025-10-01
1390,"capsule, medical, device, medical device, capsule medical",2.079,1.447,-0.632,2025-10-01
2250,"display, method, device, compensation, gamma",2.639,1.999,-0.64,2025-10-01
1735,"automation, method, industrial, industrial automation, control",2.773,2.129,-0.643,2025-10-01
2135,"package, electronic, method, electronic package, fabricating",2.197,1.552,-0.645,2025-10-01
2286,"bot, chatbot, chat, method, based",2.079,1.429,-0.65,2025-10-01
1719,"shovel, shovel shovel, control, method, method controlling",2.079,1.426,-0.654,2025-10-01
1964,"method, route, apparatus, travel, planning",1.946,1.288,-0.657,2025-10-01
2369,"vehicle, human, powered, powered vehicle, human powered",2.89,2.228,-0.662,2025-10-01
1732,"suppressor, firearm, firearm suppressor, suppressor firearm, silencer",2.639,1.976,-0.663,2025-10-01
1516,"touch, panel, display, display device, device",2.708,2.032,-0.676,2025-10-01
402,"projector, light, illumination, optical, using",2.197,1.518,-0.679,2025-10-01
1977,"coverage, method, wireless, communication, networks",1.792,1.105,-0.686,2025-10-01
2284,"radio, module, frequency, radio frequency, frequency module",2.485,1.795,-0.69,2025-10-01
292,"phosphor, method, earth, phosphors, red",1.609,0.919,-0.691,2025-10-01
1647,"rope, tensioner, method, tension, device",1.792,1.089,-0.703,2025-10-01
1374,"fixing, device, electronic, electronic device, device fixing",2.079,1.372,-0.708,2025-10-01
1749,"thrust, propulsion, reverser, thrust reverser, method",1.792,1.08,-0.712,2025-10-01
2036,"thrombus, thrombectomy, device, methods, removal",3.045,2.326,-0.719,2025-10-01
1584,"migration, data, data migration, method, migration data",1.946,1.226,-0.72,2025-10-01
954,"toothbrush, toothbrush toothbrush, position, tooth, electric",2.303,1.578,-0.725,2025-10-01
2237,"press, device, pressing, method, press drive",2.079,1.354,-0.726,2025-10-01
233,"biosensor, biosensors, sensor, method, biosensor biosensor",2.398,1.669,-0.729,2025-10-01
1820,"aircraft, power, method, electrical, supply",2.303,1.571,-0.731,2025-10-01
1673,"tank, method, storage, storage tank, containment",1.946,1.214,-0.732,2025-10-01
2108,"atrial, left, left atrial, atrial appendage, appendage",2.079,1.343,-0.736,2025-10-01
875,"power, power control, control, method, apparatus",1.609,0.873,-0.737,2025-10-01
1816,"overlay, method, metrology, measurement, apparatus",2.079,1.326,-0.754,2025-10-01
2364,"optical, optical element, driving, element, element driving",2.708,1.955,-0.754,2025-10-01
2424,"access, backhaul, integrated access, integrated, access backhaul",2.485,1.727,-0.758,2025-10-01
2234,"landing, aircraft, vertical, vertical landing, landing aircraft",2.398,1.633,-0.765,2025-10-01
213,"mask, face, face mask, protective, oxygen",1.946,1.175,-0.771,2025-10-01
1788,"synchronization, method, apparatus, method apparatus, wireless",2.398,1.626,-0.772,2025-10-01
2426,"memory, temperature, device, memory device, based",2.079,1.305,-0.775,2025-10-01
2078,"device, securing, security, securing device, security device",1.946,1.171,-0.775,2025-10-01
2371,"flap, vehicle, arrangement, method, flap arrangement",2.485,1.709,-0.776,2025-10-01
737,"sand, method, sanding, apparatus, sand screen",2.398,1.619,-0.779,2025-10-01
204,"grill, barbecue, barbecue grill, device, assembly",2.89,2.112,-0.779,2025-10-01
1257,"duty, duty cycle, cycle, circuit, correction",2.079,1.3,-0.78,2025-10-01
2376,"adversarial, learning, neural, systems, networks",2.639,1.856,-0.784,2025-10-01
975,"nitride, light, gallium, light emitting, emitting",2.197,1.41,-0.787,2025-10-01
2294,"microservices, microservice, using, service, application",2.833,2.039,-0.794,2025-10-01
2213,"bitrate, streaming, adaptive, adaptive bitrate, rate",1.386,0.587,-0.8,2025-10-01
1163,"method, resource, resources, apparatus, method apparatus",2.197,1.398,-0.8,2025-10-01
2179,"vehicle, control, vehicle control, control vehicle, method therefor",2.079,1.279,-0.8,2025-10-01
2361,"leather, synthetic leather, synthetic, method, materials",1.609,0.809,-0.8,2025-10-01
1928,"power supply, power, supply, supply power, electrical",2.639,1.838,-0.801,2025-10-01
214,"aerosol, device, apparatus, spray, container",4.99,4.187,-0.803,2025-10-01
1684,"airfoil, aerofoil, method, assembly, airfoils",2.485,1.674,-0.81,2025-10-01
2008,"displacement, measuring, sensor, method, displacement sensor",2.303,1.493,-0.81,2025-10-01
648,"diabetes, treatment, method, treatment diabetes, insulin",1.946,1.123,-0.822,2025-10-01
1939,"secondary, lithium, secondary battery, battery, battery lithium",2.197,1.373,-0.824,2025-10-01
1807,"container, cosmetic, cosmetic container, container cosmetic, cosmetics",1.386,0.562,-0.824,2025-10-01
1006,"plasmon, surface, surface plasmon, resonance, plasmon resonance",2.079,1.251,-0.828,2025-10-01
717,"network, method, apparatus, method apparatus, communication",5.635,4.805,-0.829,2025-10-01
1670,"beacon, method, apparatus, power, device",2.303,1.465,-0.838,2025-10-01
1943,"aerogel, aerogels, method, silica, silica aerogel",2.773,1.928,-0.844,2025-10-01
2245,"circuit, board, circuit board, assembly, electronic",2.398,1.552,-0.846,2025-10-01
2381,"semiconductor, semiconductor devices, devices, devices semiconductor, semiconductor device",5.176,4.327,-0.849,2025-10-01
2420,"antenna, array, polarized, antenna array, device",2.89,2.025,-0.865,2025-10-01
1344,"video, method, network, video conferencing, conferencing",2.944,2.065,-0.879,2025-10-01
2119,"thermal, imaging, thermal imaging, image, method",2.565,1.672,-0.893,2025-10-01
1128,"image, stabilizer, image stabilizer, optical, optical image",1.946,1.043,-0.903,2025-10-01
206,"oven, microwave, microwave oven, method, oven microwave",2.485,1.577,-0.908,2025-10-01
2316,"image, apparatus, reading, image reading, reading apparatus",1.792,0.883,-0.909,2025-10-01
1230,"power, method, energy, generating, methods",2.079,1.158,-0.921,2025-10-01
2345,"resin, board, resin composition, composition, printed",1.609,0.681,-0.928,2025-10-01
1432,"metal, complexes, use, metal complexes, complex",2.639,1.682,-0.957,2025-10-01
1963,"airflow, method, control, air, device",1.946,0.983,-0.963,2025-10-01
2098,"robot, robot robot, care, care robot, segment",2.079,1.114,-0.965,2025-10-01
2303,"electroporation, device, electroporation device, flow electroporation, flow",1.792,0.823,-0.969,2025-10-01
2394,"metasurfaces, metasurface, optical, tunable, light",2.565,1.575,-0.99,2025-10-01
1778,"handwriting, input, method, handwriting input, device",2.398,1.387,-1.011,2025-10-01
1423,"reservoir, method, methods, systems, modeling",1.386,0.374,-1.013,2025-10-01
861,"optical, filter, optical filter, method, filters",2.708,1.694,-1.014,2025-10-01
815,"data, processing, data processing, apparatus, method",2.197,1.165,-1.033,2025-10-01
852,"cushion, cushioning, method, material, cushioning conversion",2.485,1.439,-1.045,2025-10-01
1618,"washing, machine, washing machine, machine washing, washable mouse",1.946,0.892,-1.054,2025-10-01
2319,"lenses, refractive, powers, refractive powers, lenses refractive",2.303,1.236,-1.066,2025-10-01
1993,"semiconductor, module, semiconductor module, module semiconductor, device",2.079,1.012,-1.067,2025-10-01
1420,"vehicle, driving, assistance, method, assist",2.639,1.571,-1.068,2025-10-01
776,"wavelength, optical, method, locker, device",2.079,1.012,-1.068,2025-10-01
140,"fishing, reel, rod, fishing rod, mechanism",3.091,2.021,-1.07,2025-10-01
1521,"debris, debris removal, removal, method, apparatus",1.792,0.72,-1.072,2025-10-01
1898,"lens, imaging, imaging lens, lens imaging, freeform",2.708,1.63,-1.078,2025-10-01
2027,"diffuser, method, light, light diffuser, diffuser method",2.079,0.999,-1.08,2025-10-01
1284,"anastomosis, apparatus, method, methods, forming",2.197,1.106,-1.091,2025-10-01
51,"toothbrush, brush, cleaning, toothbrush toothbrush, cleaning brush",2.079,0.96,-1.119,2025-10-01
1318,"dryer, clothes, clothes dryer, method, apparatus",2.079,0.96,-1.12,2025-10-01
1543,"ramp, ramp ramp, assembly, ramp assembly, method",2.079,0.957,-1.122,2025-10-01
2344,"storage, thermal, energy, energy storage, heat",2.398,1.275,-1.123,2025-10-01
1032,"prodrugs, thereof, uses, uses thereof, compositions",2.398,1.273,-1.125,2025-10-01
2305,"braided, braiding, method, methods, braid",2.197,1.07,-1.127,2025-10-01
2352,"polypropylene, composition, polypropylene composition, resin composition, heterophasic polypropylene",1.609,0.481,-1.129,2025-10-01
23,"friction, stir, friction stir, welding, stir welding",2.398,1.232,-1.166,2025-10-01
1553,"test, circuit, method, testing, apparatus",2.708,1.537,-1.171,2025-10-01
2407,"neural, network, neural network, method, quantization",2.079,0.906,-1.173,2025-10-01
1464,"method, playback, apparatus, multimedia, playing",2.639,1.458,-1.181,2025-10-01
2109,"binding, machine, binding machine, device, apparatus",1.792,0.6,-1.192,2025-10-01
1972,"ammonia, method, exhaust, systems, liquid",2.708,1.502,-1.206,2025-10-01
238,"solid, imaging, device, state, solid state",1.946,0.724,-1.222,2025-10-01
2283,"device, terminal, method, data, transmission",1.792,0.542,-1.25,2025-10-01
1718,"method, substrate, recording, processing, manufacturing",3.332,2.071,-1.261,2025-10-01
128,"medical, method, care, health, patient",2.708,1.44,-1.268,2025-10-01
2266,"regulator, voltage, voltage regulator, low, low dropout",2.639,1.366,-1.273,2025-10-01
2152,"building, management, building management, building automation, automation",2.398,1.115,-1.283,2025-10-01
1801,"liquid, head, ejecting, liquid ejecting, method",2.398,1.103,-1.295,2025-10-01
230,"electrophoresis, capillary, capillary electrophoresis, apparatus, method",2.398,1.101,-1.297,2025-10-01
